Name,School,Power,Link,Hometown
Olivia Hawkins,Salisbury,-1.0,/swimmer/541571,
Margaret Jones,Mary Washington,-1.0,/swimmer/690535,
Paige Strycker,Mary Washington,-1.0,,
Peyton O'Brien,Salisbury,-1.0,,
Delaney Humphrey,Mary Washington,-1.0,/swimmer/1329150,
Ashley Marcum,Salisbury,-1.0,,
Bridget Wilson,Mary Washington,-1.0,/swimmer/1375784,
Juliana Bleecker,Mary Washington,-1.0,/swimmer/1329899,
Amelia Nail,Salisbury,-1.0,/swimmer/1527321,
Caroline Turner,Mary Washington,-1.0,/swimmer/1441590,
Kaylie Curran,Mary Washington,-1.0,/swimmer/1153283,
Olivia Totaro,Salisbury,-1.0,,
Andrea Gerber,Salisbury,-1.0,/swimmer/586877,
Amanda Sheward,Mary Washington,-1.0,/swimmer/619521,
Ashley Dyer,Mary Washington,-1.0,/swimmer/520782,
Megan Kim,Mary Washington,-1.0,/swimmer/984984,
Megan Rinald,Mary Washington,-1.0,,
Airan Wolf,Salisbury,-1.0,/swimmer/1332099,
Bridget Zagrobelny,Mary Washington,-1.0,/swimmer/1164437,
April Groce,Mary Washington,-1.0,/swimmer/641397,
Rose McMullen,Mary Washington,-1.0,/swimmer/1315789,
Hannah Fathman,Albion,-1.0,,
Sydney Sonday,Calvin,-1.0,/swimmer/494409,
Lauren Ryle,Hope College,-1.0,/swimmer/662644,
haley Thier,Calvin,-1.0,/swimmer/417200,
Sara Kraus,Hope College,-1.0,/swimmer/619821,
Mattie Smith,Albion,-1.0,/swimmer/670711,
Ava Williams,Kalamazoo,-1.0,/swimmer/93310,
Lindsey Case,Hope College,-1.0,/swimmer/513217,
Lauren Robertson,Calvin,-1.0,/swimmer/509068,
Cailin Ogg,Calvin,-1.0,/swimmer/1335673,
Danielle Ries,Alma College,-1.0,,
Katie Weedon,Hope College,-1.0,,
Becca Streelman,Calvin,-1.0,,
Aly Hoover,Calvin,-1.0,,
Megan Pankratz,Calvin,-1.0,/swimmer/941971,
Kylie Demarets,Alma College,-1.0,,
Mikala Muccino,Albion,-1.0,/swimmer/1455200,
Madi Mendez,Alma College,-1.0,,
Rachel Haitonic,Calvin,-1.0,/swimmer/676837,
Mya Kinnunen,Olivet,-1.0,/swimmer/1407703,
Emma Figlewicz,Alma College,-1.0,,
Olivia Perfili,Albion,-1.0,,
Grace Wesley,Hope College,-1.0,/swimmer/1337188,
Norah Martin,Hope College,-1.0,/swimmer/507390,
Alexis Glaser,Albion,-1.0,/swimmer/611353,
Lynda Steen,Calvin,-1.0,/swimmer/544242,
Marissa Luzac,Alma College,-1.0,/swimmer/1332378,
Abigail Merz,Calvin,-1.0,,
Megan Neeley,Alma College,-1.0,/swimmer/1282758,
Breanna Fluhr,Misericordia,-1.0,,
Keenan Yates,Stevens,-1.0,/swimmer/1331020,
Kai Wong,Stevens,-1.0,/swimmer/1267629,
Jennifer Scott,Misericordia,-1.0,/swimmer/1198615,
Abigail Soerens,Messiah,-1.0,/swimmer/553136,
Sierra Young,Lebanon Valley,-1.0,/swimmer/565503,
Julia Stephens,Arcadia,-1.0,/swimmer/1281557,
Olivia Downs,Widener,-1.0,/swimmer/946512,
Caitlin Ross,Messiah,-1.0,/swimmer/533050,
Jordyn Grossman,Lebanon Valley,-1.0,,
Erin Goudie,Messiah,-1.0,/swimmer/809070,
Julianna Fazzio,FDU-Florham,-1.0,/swimmer/877099,
Marie Hagemaster,Messiah,-1.0,/swimmer/666222,
Gabby Velazquez,Misericordia,-1.0,,
Lilly Bernard,Misericordia,-1.0,/swimmer/563629,
Emily Raedisch,Arcadia,-1.0,/swimmer/488155,
Melissa Misurelli,Stevens,-1.0,/swimmer/1467492,
Gigi Brown,Arcadia,-1.0,,
Maddison Quick,King's,-1.0,/swimmer/833934,
Hannah Daniels,Arcadia,-1.0,NoMatch,
Sophia Sapnas,Widener,-1.0,/swimmer/1376085,
Lauren Cotton,Messiah,-1.0,/swimmer/499550,
Kaity Silvers,Arcadia,-1.0,,
Lauren Smith,Stevens,-1.0,/swimmer/408940,
Elisa Dinicola,Lycoming,-1.0,/swimmer/792736,
Andrea Kassa,Hood,-1.0,/swimmer/817890,
Lauren Mock,Messiah,-1.0,/swimmer/166184,
Marisa Krauss,Arcadia,-1.0,,
Mattie Brummer,Messiah,-1.0,,
Olivia Hyde,Arcadia,-1.0,/swimmer/1174436,
Evangeline Soerens,Messiah,-1.0,/swimmer/553178,
Grace Bartley,Messiah,-1.0,/swimmer/711477,
Emily Lynch,Stevens,-1.0,/swimmer/1504013,
Jenna Flynn,Misericordia,-1.0,/swimmer/1099206,
Claire Hannan,Stevens,-1.0,/swimmer/554593,
Kaitlyn Stollenwerk,Misericordia,-1.0,,
Michaela Foltz,YCP,-1.0,/swimmer/563980,
Mary Sanders,Widener,-1.0,/swimmer/453686,
Madelyn Meyer,Arcadia,-1.0,NoMatch,
Ridley Little,Hood,-1.0,/swimmer/869177,
Annie Russell,Messiah,-1.0,/swimmer/1718840,
Hannah Strong,Misericordia,-1.0,/swimmer/509868,
Nicole Ducray,Arcadia,-1.0,,
Jenna Angelucci,Widener,-1.0,/swimmer/523937,
Roni McClelland,King's,-1.0,,
Josephine Sasse,Hood,-1.0,,
Hannah Poff,Messiah,-1.0,,
Mikayla Calitis,Misericordia,-1.0,/swimmer/594223,
Abby Nagle,Lebanon Valley,-1.0,,
Charlotte Richmond,Lebanon Valley,-1.0,,
Haleigh Harner,Lebanon Valley,-1.0,,
Olivia Plotts,Lycoming,-1.0,,
Cara Snook,Lebanon Valley,-1.0,,
Rachel King,Lebanon Valley,-1.0,/swimmer/2509152,
Megan Duffey,Messiah,-1.0,,
Naia McGinn,FDU-Florham,-1.0,,
Celia Yost,Lebanon Valley,-1.0,,
Sophie Schulze,Messiah,-1.0,,
Lauren Kalsbeek,Widener,-1.0,/swimmer/1228454,
Emma Kury,Arcadia,-1.0,/swimmer/1443551,
Emily Corbett,Misericordia,-1.0,/swimmer/870194,
Gabby Digiovanni,Widener,-1.0,,
Madison Grosenstein,Misericordia,-1.0,,
Sophie Patz,Stevens,-1.0,/swimmer/2692774,
Olivia Shusta,Stevens,-1.0,/swimmer/1283303,
Anna Durboraw,Widener,-1.0,/swimmer/740324,
Jess Ebner,Misericordia,-1.0,,
Brynn Kelly,FDU-Florham,-1.0,,
Lacy Geurts,St Norbert College,-1.0,/swimmer/1565295,
Kailee Shermak,Grinnell,-1.0,/swimmer/541720,
Maree Elliott,Grinnell,-1.0,/swimmer/504039,
Aliya Swearngin,Grinnell,-1.0,/swimmer/572775,
Megan Pierce,St Norbert College,-1.0,NoMatch,
Sophia Carroll,Grinnell,-1.0,/swimmer/1387794,
Maclaryn Leonard,Beloit College,-1.0,/swimmer/2111346,
Sky Domingo,Ripon,-1.0,/swimmer/1841564,
Karla Sanchez,Lake Forest,-1.0,/swimmer/1164564,
Lexi LaCombe,St Norbert College,-1.0,,
Kaya Martin,Beloit College,-1.0,/swimmer/626964,
Sylvie Paddon-Jones,Lake Forest,-1.0,/swimmer/1337229,
Emily Hornung,Lawrence,-1.0,/swimmer/960871,
Myah Rozinek,Grinnell,-1.0,/swimmer/538940,
Capri Kalvelage,Lake Forest,-1.0,,
Stella Macfarlane,Lawrence,-1.0,/swimmer/599672,
Camryn Gonzales,Grinnell,-1.0,/swimmer/1399469,
Olivia Pluska,Grinnell,-1.0,/swimmer/1468846,
Olivia Klein,Grinnell,-1.0,NoMatch,
Irina Starostin,Lawrence,-1.0,/swimmer/1271854,
Eva Cuevas,Grinnell,-1.0,/swimmer/975166,
Michelle Paddon-Jones,Lake Forest,-1.0,/swimmer/520691,
Sydney Wight,St Norbert College,-1.0,NoMatch,
Ella Lawrence,St Norbert College,-1.0,NoMatch,
Hannah Sweet,Grinnell,-1.0,/swimmer/285823,
Jenna Brandenburg,St Norbert College,-1.0,/swimmer/1228320,
Lauren Sinclair,Illinois College,-1.0,/swimmer/538855,
Olivia Szabo Gartner,Lawrence,-1.0,,
Abbey Glaser,Illinois College,-1.0,,
Kaitlin Alberts,St Norbert College,-1.0,/swimmer/1335543,
Olivia Ashe,Lawrence,-1.0,/swimmer/677256,
Jenna Kollevoll,Grinnell,-1.0,/swimmer/805746,
A Herrick,Lawrence,-1.0,,
Dorothy Anna Russell,Grinnell,-1.0,,
Nora Krystowiak,Beloit College,-1.0,/swimmer/1153378,
Joelle Haensly,Grinnell,-1.0,,
Katie Oberheu,Monmouth,-1.0,/swimmer/581003,
Betsy Bates,Illinois College,-1.0,,
Lauren Johnson,Monmouth,-1.0,NoMatch,
Emily Rabas,Beloit College,-1.0,,
Brenann O'Leary,Ripon,-1.0,,
Genevieve Martinez,Grinnell,-1.0,/swimmer/837386,
Jamie Peterson,St Norbert College,-1.0,/swimmer/559973,
Sophie Czerwonka,Ripon,-1.0,/swimmer/634017,
Nina Takashima,Grinnell,-1.0,/swimmer/1104838,
Ellen Varley,St. Olaf,-1.0,/swimmer/529354,
Olga Merkadeau,Macalester,-1.0,/swimmer/903433,
Verity Wray-Raabolle,Macalester,-1.0,/swimmer/599618,
Emma Svendsen,St. Kate's,-1.0,/swimmer/479780,
Sammi Sheridan,Carleton,-1.0,,
Marit Isaacson,Gustavus,-1.0,/swimmer/599656,
Macey Whitlock,Gustavus,-1.0,/swimmer/745157,
Caroline Chapon,Macalester,-1.0,/swimmer/1161529,
Natalie Pollock,Macalester,-1.0,/swimmer/695107,
Mia Hocking,St. Kate's,-1.0,,
Madeline Ziegler,Gustavus,-1.0,/swimmer/588292,
Ellie Parker,Macalester,-1.0,NoMatch,
Aleia Johnson,Carleton,-1.0,/swimmer/589093,
Lissie Artley,Gustavus,-1.0,,
Mikayla Witte,Gustavus,-1.0,/swimmer/598296,
Tatum Hauck,St. Olaf,-1.0,/swimmer/448761,
Jenna Drummond,Carleton,-1.0,/swimmer/1218171,
Elizabeth Batsaikhan,Macalester,-1.0,,
Bella Van Den Heuvel,Gustavus,-1.0,,
Rachel Stumpf,St. Olaf,-1.0,/swimmer/491949,
Isabelle Riley,Carleton,-1.0,/swimmer/675240,
Caroline Crampton,Carleton,-1.0,/swimmer/1199929,
Sonya Green,Macalester,-1.0,/swimmer/637173,
Sydney Prowse,Gustavus,-1.0,/swimmer/632006,
Izabel Cox-Faxon,Macalester,-1.0,,
Olivia Johnson,Macalester,-1.0,/swimmer/291733,
Christina Narveson,St. Olaf,-1.0,/swimmer/448787,
Grace Hanson,Carleton,-1.0,/swimmer/1327319,
Reese Sprow,Gustavus,-1.0,/swimmer/1714118,
Abigail Marks,Carleton,-1.0,/swimmer/693246,
Isabel Capecci,Macalester,-1.0,/swimmer/679713,
Mara Johnson,St. Olaf,-1.0,NoMatch,
Kayli Huber,St. Olaf,-1.0,/swimmer/448049,
Melina Nilson,Macalester,-1.0,,
Charlotte Thomson,St. Olaf,-1.0,/swimmer/531053,
Jillian Dombroski,St. Kate's,-1.0,,
Jivana Nagpal,Carleton,-1.0,,
Karoline Fairbanks,St. Olaf,-1.0,/swimmer/637336,
Alison Wilcox,St. Olaf,-1.0,/swimmer/372317,
Ursula Bader,Gustavus,-1.0,/swimmer/1281319,
Katherine Ferri,Westfield State,-1.0,/swimmer/1189809,
Gina Ouellette,Gordon,-1.0,,
Grace Haxhinasto,Gordon,-1.0,/swimmer/1345111,
Emily Martin,Westfield State,-1.0,NoMatch,
Lily Brooks,Gordon,-1.0,NoMatch,
Ella Riccio,Bowdoin,-1.0,/swimmer/655562,
Jillian Cudney,Tufts,-1.0,/swimmer/399973,
Tatum Zupnik,Bowdoin,-1.0,/swimmer/404344,
Margie McLeod,Bates,-1.0,,
Ella Martin,Bowdoin,-1.0,/swimmer/493214,
Grace Walker,Amherst,-1.0,/swimmer/629860,
Lauren Eng,Amherst,-1.0,/swimmer/417495,
Zora Vujovic,Williams,-1.0,/swimmer/620001,
Isabelle Tagliaferro,Trinity College (Connecticut),-1.0,,
Mary Laurita,Tufts,-1.0,/swimmer/243699,
Elizabeth Ramoy,Williams,-1.0,,
Amy Zhao,Williams,-1.0,/swimmer/182291,
Louise Hay,Middlebury,-1.0,/swimmer/845304,
Gabriella Landau,Colby,-1.0,/swimmer/876638,
Ella Caddeau,Middlebury,-1.0,,
Chesnie Cheung,Tufts,-1.0,/swimmer/652871,
Katie Hoffman,Amherst,-1.0,,
Emma Lee,Amherst,-1.0,/swimmer/645351,
Abigail Miller,Tufts,-1.0,NoMatch,
Cierra McCarty,Tufts,-1.0,/swimmer/505176,
Emma Schulman,Williams,-1.0,/swimmer/495490,
Jadyn George,Wesleyan,-1.0,/swimmer/1330343,
Morgan Lenoce,Trinity College (Connecticut),-1.0,/swimmer/575784,
Rika Yahashiri,Williams,-1.0,/swimmer/651350,
Sophia Verkleeren,Williams,-1.0,/swimmer/526639,
Isabella Kellner,Wesleyan,-1.0,,
Stephanie Tropper,Bates,-1.0,/swimmer/809922,
Ella Brady,Hamilton,-1.0,/swimmer/539858,
Emma Claus,Tufts,-1.0,/swimmer/829149,
Addison Dunham,Trinity College (Connecticut),-1.0,NoMatch,
Lily Moy,Colby,-1.0,,
Katt Withers,Hamilton,-1.0,,
Ellie Bailey,Colby,-1.0,/swimmer/2125052,
Caitlin Murphy,Williams,-1.0,/swimmer/354065,
Emma Digiacomo,Hamilton,-1.0,/swimmer/1069525,
Caitlin Chang,Wesleyan,-1.0,/swimmer/449280,
Isabel Pennington,Wesleyan,-1.0,/swimmer/503889,
Mia Zottola,Middlebury,-1.0,,
Caroline Shen,Hamilton,-1.0,/swimmer/623194,
Victoria Carroll,Wesleyan,-1.0,/swimmer/478269,
Morgan Porter,Bates,-1.0,/swimmer/712330,
Emily Fox,Middlebury,-1.0,/swimmer/892351,
Kate Briegel,Wesleyan,-1.0,/swimmer/816544,
Jennifer Adams,Amherst,-1.0,,
Natalie Young,Bates,-1.0,/swimmer/552248,
Caroline Hallmark,Bowdoin,-1.0,/swimmer/530099,
Marian Zottola,Middlebury,-1.0,/swimmer/404186,
Amalie Little,Wesleyan,-1.0,/swimmer/1444815,
Madeline Fitzgibbon,Bowdoin,-1.0,,
Hannah Vogt,Hamilton,-1.0,/swimmer/829224,
Sophie Cassily,Bates,-1.0,/swimmer/1136101,
Kate Wohl,Middlebury,-1.0,,
Ilaria Valentini,Wesleyan,-1.0,/swimmer/769746,
Sabrina Comess,Amherst,-1.0,/swimmer/543358,
Charlotte Wishnack,Williams,-1.0,/swimmer/649076,
Marissa Duffy,Hamilton,-1.0,/swimmer/491450,
Chloe Katz,Middlebury,-1.0,/swimmer/547561,
Frances Hayward,Williams,-1.0,/swimmer/480844,
Talia Skaistis,Bates,-1.0,,
Marie-eve Hebert,Connecticut,-1.0,/swimmer/1216469,
Eva Beiga,Trinity College (Connecticut),-1.0,/swimmer/508332,
Madison Leong,Hamilton,-1.0,/swimmer/566621,
Avery Maxwell,Middlebury,-1.0,/swimmer/576925,
Caitlin Knight,Amherst,-1.0,/swimmer/478279,
Ruby Venturelli,Colby,-1.0,/swimmer/1281047,
Esme Blackstock,Tufts,-1.0,,
Caroline Rhodes,Hamilton,-1.0,/swimmer/323203,
Valeria Strohmeier,Tufts,-1.0,/swimmer/1183017,
Annika Edwards,Middlebury,-1.0,/swimmer/494962,
Maddy Reid,Middlebury,-1.0,,
Eloise Lavacek,Wesleyan,-1.0,/swimmer/912504,
Grace Brady,Middlebury,-1.0,/swimmer/1330330,
Alex Mayo,Colby,-1.0,,
Olivia Stevenson,Wesleyan,-1.0,/swimmer/445127,
Jocelyn Nichols,Amherst,-1.0,/swimmer/539376,
Maya Milrod,Wesleyan,-1.0,/swimmer/404074,
Samantha Simmons,Bates,-1.0,/swimmer/692332,
Lil Gross,Hamilton,-1.0,,
Ellie Mackle,Colby,-1.0,,
Gabriella Rickards,Colby,-1.0,/swimmer/576001,
Hannah Guay,Connecticut,-1.0,/swimmer/677953,
Bella Barragate,Middlebury,-1.0,,
Kathleen Deedy,Hamilton,-1.0,/swimmer/632601,
Maria Figueroa,Trinity College (Connecticut),-1.0,/swimmer/660298,
Meera Pawale,Wesleyan,-1.0,/swimmer/1444816,
Sofie Fitzgerald,Connecticut,-1.0,,
Zoe Appio,Colby,-1.0,/swimmer/594418,
Tess Rhodes,Colby,-1.0,/swimmer/1304916,
Sara Matson,Trinity College (Connecticut),-1.0,/swimmer/602696,
Helen Langer,Trinity College (Connecticut),-1.0,/swimmer/655814,
Brooke Zurcher,Trinity College (Connecticut),-1.0,/swimmer/798326,
Vivian Redmond,Wesleyan,-1.0,/swimmer/603829,
Megan Lee,Amherst,-1.0,/swimmer/405124,
Sahar Mumtaz,Tufts,-1.0,/swimmer/358757,
Danielle Eforo,Wesleyan,-1.0,/swimmer/1125391,
Lara Wujciak,Tufts,-1.0,/swimmer/566674,
Anika Rubocki,Bowdoin,-1.0,/swimmer/445805,
Allison Lacroix,Amherst,-1.0,,
Elise Fong,Tufts,-1.0,/swimmer/399925,
Ashley Kolpan,Hamilton,-1.0,/swimmer/623519,
Zofia Trzewik-Quinn,Connecticut,-1.0,,
Sara Defor,Bowdoin,-1.0,,
Lauren Thomas,Trinity College (Connecticut),-1.0,NoMatch,
Maddie Wambach,Trinity College (Connecticut),-1.0,,
Julia Johnson,Bates,-1.0,/swimmer/502985,
Liv Smith,Bowdoin,-1.0,,
Emma Nordquist,Hamilton,-1.0,/swimmer/1152008,
Amy Townend,Bates,-1.0,/swimmer/405034,
Marissa Chow,Tufts,-1.0,/swimmer/627614,
Cara Fritz,Middlebury,-1.0,/swimmer/1292981,
Claire Hoffmann,Connecticut,-1.0,/swimmer/1321265,
Kate Dustin,Trinity College (Connecticut),-1.0,,
Hailey Vandenbosch,Middlebury,-1.0,/swimmer/416366,
Emma Fasullo,Bowdoin,-1.0,/swimmer/557391,
Julia Radomisli,Hamilton,-1.0,/swimmer/613163,
Cora Spelke,Amherst,-1.0,/swimmer/1112539,
Lydia Brutvan,Wesleyan,-1.0,/swimmer/1355304,
Asa Stone,Middlebury,-1.0,,
Sage Yenari,Middlebury,-1.0,/swimmer/568539,
Abbie Danko,Bates,-1.0,,
Irene Keh,Hamilton,-1.0,/swimmer/686715,
Zoe Tray,Middlebury,-1.0,,
Isabelle Hiller,Williams,-1.0,,
Olivia Kim,Bowdoin,-1.0,/swimmer/1335091,
Lauren Bessette,Trinity College (Connecticut),-1.0,/swimmer/1149899,
Katie Walz,Wheaton College (Massachusetts),-1.0,,
Kay Shen,Springfield,-1.0,,
Tamara Wheater,Coast Guard,-1.0,/swimmer/494521,
Reese Hartmann,Wheaton College (Massachusetts),-1.0,/swimmer/494476,
Helen Sun,Massachusetts Institute of Technology,-1.0,NoMatch,
Evelyn Peters,Massachusetts Institute of Technology,-1.0,/swimmer/377668,
Lily Watson,Wheaton College (Massachusetts),-1.0,NoMatch,
Leah Kolb,Worcester Poly,-1.0,/swimmer/1180751,
Amelia Butler,Wheaton College (Massachusetts),-1.0,NoMatch,
Morgan Foltz,Worcester Poly,-1.0,/swimmer/1125446,
Audrey Daniels,Babson,-1.0,/swimmer/1551736,
Iris Yang,Massachusetts Institute of Technology,-1.0,NoMatch,
Katie Kostecki,Massachusetts Institute of Technology,-1.0,,
Ellie Hiestand,Coast Guard,-1.0,/swimmer/481552,
Vivian Shao,Massachusetts Institute of Technology,-1.0,/swimmer/547194,
Stella Shipps,Massachusetts Institute of Technology,-1.0,/swimmer/520395,
Meg Dickinson,Wheaton College (Massachusetts),-1.0,,
Natalie Chamberlin,Springfield,-1.0,/swimmer/1351226,
Grace Keogh,Coast Guard,-1.0,/swimmer/449706,
Megan Schneider,Mount Holyoke,-1.0,/swimmer/1551645,
Dana O'Brien,Coast Guard,-1.0,,
Chloe Swanson,Massachusetts Institute of Technology,-1.0,/swimmer/529161,
Jung Joo Kim,Wellesley,-1.0,,
Caroline Kolmodin,Smith,-1.0,/swimmer/570497,
Alexa Dicenso,Wheaton College (Massachusetts),-1.0,/swimmer/1309365,
Mona Li,Wellesley,-1.0,,
Eliza Williams,Mount Holyoke,-1.0,/swimmer/679865,
Adji Diouf,Mount Holyoke,-1.0,/swimmer/1160815,
Audrey Dino,Worcester Poly,-1.0,/swimmer/572689,
Kamlyn Yosick,Mount Holyoke,-1.0,/swimmer/2147649,
Ana Curry,Wheaton College (Massachusetts),-1.0,/swimmer/521943,
Anna Callaghan,Worcester Poly,-1.0,/swimmer/584949,
Kc Macleod,Worcester Poly,-1.0,,
Tailyn Schaufelberger,Coast Guard,-1.0,/swimmer/1230654,
Lada DiMascolo,Worcester Poly,-1.0,,
Allison Kramer,Wheaton College (Massachusetts),-1.0,/swimmer/2304569,
Emma Baumhauer,Springfield,-1.0,/swimmer/1485576,
Katherina Sapozhnikov,Massachusetts Institute of Technology,-1.0,,
Sophia Silver,Babson,-1.0,/swimmer/1346393,
Sophie Swain,Babson,-1.0,/swimmer/1130771,
Maggie Cassily,Babson,-1.0,,
Annemaire Walsh,Clark,-1.0,/swimmer/793549,
Vera Belfonti,Babson,-1.0,/swimmer/501540,
Sarah Kersting-Mumm,Clark,-1.0,,
Maya Hart,Wellesley,-1.0,/swimmer/1219647,
Emily Tarinelli,Mount Holyoke,-1.0,/swimmer/819025,
Julia Petrino,Smith,-1.0,/swimmer/479358,
Taylor Walker,Worcester Poly,-1.0,/swimmer/1431599,
Sarah Hardy,Coast Guard,-1.0,/swimmer/356789,
Nina Lamb,Springfield,-1.0,/swimmer/1292426,
Carolyn Blenk,Springfield,-1.0,/swimmer/539865,
Anne Sweeney,Wheaton College (Massachusetts),-1.0,/swimmer/1069537,
Hannah Lane,Coast Guard,-1.0,/swimmer/578323,
Adrianna Yuen,Worcester Poly,-1.0,,
Lauren Madsen,Mount Holyoke,-1.0,,
Maddie Hoesel,Wellesley,-1.0,,
Faith Morrison,Springfield,-1.0,/swimmer/1026145,
Reina Nagata,Coast Guard,-1.0,/swimmer/756888,
Seran Goudsouzian,Mount Holyoke,-1.0,/swimmer/1551652,
Alexa Veliz,Mount Holyoke,-1.0,,
Carolynn Steffens,Clark,-1.0,,
Maddie King,Wheaton College (Massachusetts),-1.0,,
Becky Young,Worcester Poly,-1.0,,
Caitlyn Swartz,Worcester Poly,-1.0,,
Natalie Carrington,Worcester Poly,-1.0,/swimmer/807705,
Sydney Kochensparger,Clark,-1.0,,
Evelyn Bushway,Mount Holyoke,-1.0,/swimmer/1125424,
Lyla Metcalf,Smith,-1.0,/swimmer/665525,
Hannah Poulos,Clark,-1.0,,
Alexa Leary,Wheaton College (Massachusetts),-1.0,/swimmer/680148,
Isabel Gustavsson,Clark,-1.0,/swimmer/762882,
Christina Sung,Babson,-1.0,/swimmer/740072,
Beiyna Chaparian,Clark,-1.0,,
Hannah Ross,Clark,-1.0,/swimmer/573669,
Annabeth Loftman,Mount Holyoke,-1.0,,
Lauren Brook,Mount Holyoke,-1.0,,
Madison Newsham,Mount Holyoke,-1.0,,
Eliana Perlman,Mount Holyoke,-1.0,/swimmer/435311,
Kate Augustyn,Massachusetts Institute of Technology,-1.0,/swimmer/1271838,
Sasha Konovalenko,Massachusetts Institute of Technology,-1.0,/swimmer/513814,
Lucy Smutny,Coast Guard,-1.0,/swimmer/436231,
Allie Taylor,Wheaton College (Massachusetts),-1.0,,
Aria Eppinger,Massachusetts Institute of Technology,-1.0,/swimmer/825119,
Ariana Guillory,Coast Guard,-1.0,,
Sarah Lu,Massachusetts Institute of Technology,-1.0,,
Kendall Garvey,Babson,-1.0,,
Kenzie Landsittel,Clark,-1.0,,
Alice Johnson,Wellesley,-1.0,,
Hannah Heierhoff,Mount Holyoke,-1.0,,
Olivia Foley,Springfield,-1.0,/swimmer/942189,
Abby McIlraith,Smith,-1.0,,
Noa Sharabi,Mount Holyoke,-1.0,,
Cecilia Cai,Wellesley,-1.0,/swimmer/444984,
Jolie Kim,Massachusetts Institute of Technology,-1.0,/swimmer/449854,
Abby Duffy,Coast Guard,-1.0,/swimmer/544371,
Katalyn Foster,Wheaton College (Massachusetts),-1.0,/swimmer/575917,
Elizabeth Athanas,Springfield,-1.0,/swimmer/503922,
Isabel Robey,Coast Guard,-1.0,/swimmer/637783,
Kathryn Harding,Coast Guard,-1.0,/swimmer/1342933,
Madeline Symecko,Springfield,-1.0,,
Rylie Brick,Coast Guard,-1.0,/swimmer/433218,
Juliana Skopp-Cardillo,Montclair St.,-1.0,/swimmer/404748,
Brianna Hatzold,"College of New Jersey, The",-1.0,/swimmer/402775,
Abby Brock,Montclair St.,-1.0,,
Elizabeth Jones,Rowan,-1.0,/swimmer/1381197,
Mackenzie Wall,"College of New Jersey, The",-1.0,NoMatch,
Laura Jones,Rowan,-1.0,/swimmer/1381071,
Sophia Shopovick,Montclair St.,-1.0,,
Emmy Nelson,Rowan,-1.0,,
Camila Mercado,Ramapo,-1.0,,
Colleen Scanlon,"College of New Jersey, The",-1.0,/swimmer/187695,
Teagan Powell,Kean University,-1.0,/swimmer/1081284,
Julia Weinreb,Montclair St.,-1.0,,
Bella Stefanowicz,Rowan,-1.0,/swimmer/1193689,
Natty Baldinazzo,Rowan,-1.0,,
Lauren Wolstenholme,"College of New Jersey, The",-1.0,,
Julie Tiedemann,Montclair St.,-1.0,/swimmer/633357,
Emma Padros,Rowan,-1.0,/swimmer/616529,
Sarah Bent,Montclair St.,-1.0,/swimmer/620156,
Krisztina Balogh,Kean University,-1.0,/swimmer/1180932,
Keila Fane,Ramapo,-1.0,,
Kew Clayton,Rowan,-1.0,,
Elizavata Zhukov,Maine Maritime,-1.0,,
Erin Madden,Husson,-1.0,/swimmer/679972,
Maddie Sauro,Cazenovia,-1.0,,
Eva Schulz,Maine Maritime,-1.0,,
Sage Dentremont,Maine Maritime,-1.0,,
Natasha Kopeck,Maine Maritime,-1.0,,
Katarina Christensen,Husson,-1.0,,
Grace Kadlecik,Denison,-1.0,/swimmer/1141590,
Lauren Richner,Denison,-1.0,/swimmer/1416414,
Sydney Geboy,Kenyon,-1.0,/swimmer/817295,
Amber Croonquist,Denison,-1.0,/swimmer/555260,
Hallie Findlan,Wooster,-1.0,/swimmer/563352,
Avery Vogen,Denison,-1.0,/swimmer/588673,
Annie Pfeufer,Denison,-1.0,/swimmer/857647,
Olivia Kraus,Allegheny,-1.0,/swimmer/547283,
Claire Moody,Denison,-1.0,/swimmer/563723,
Lauren Kelly,Denison,-1.0,/swimmer/395230,
Maja Palmroos,Denison,-1.0,/swimmer/445360,
Niki Kovacova,Kenyon,-1.0,,
Claire Sweetwood,DePauw,-1.0,/swimmer/566738,
Celia Ford,Kenyon,-1.0,/swimmer/530811,
Elsie Groebner,Kenyon,-1.0,/swimmer/447975,
Sophie Kannee,Denison,-1.0,,
Tarah Lang,DePauw,-1.0,/swimmer/443137,
Ellie Frost,Oberlin,-1.0,,
Jennah Fadely,Kenyon,-1.0,/swimmer/663234,
Sydney Srnka,Kenyon,-1.0,/swimmer/928968,
Sydney Buchman,Kenyon,-1.0,/swimmer/502596,
Mia Hagenauer,DePauw,-1.0,/swimmer/1194249,
Hannah Hale,Oberlin,-1.0,/swimmer/508139,
Taryn Wisner,Denison,-1.0,/swimmer/495302,
Lily Azaran,Oberlin,-1.0,,
Anika Kennedy,Oberlin,-1.0,/swimmer/435712,
Ava Peyton,Oberlin,-1.0,/swimmer/444048,
Tara Holder,DePauw,-1.0,/swimmer/888617,
Madeleine Collier,DePauw,-1.0,/swimmer/462651,
Katya Pryshchenko,Allegheny,-1.0,,
Lily Davis,Ohio Wesleyan,-1.0,/swimmer/863257,
Audrey Weber,Oberlin,-1.0,,
Emily Ferrari,Oberlin,-1.0,/swimmer/538861,
Emily Bergin,Oberlin,-1.0,/swimmer/720886,
Charlotte Hantus,Oberlin,-1.0,/swimmer/673188,
