Name,School,Power,Link,Hometown
Randi Peters,Concordia University Irvine,-1.0,/swimmer/948354,
Chloe Beebout,California State University East Bay,-1.0,/swimmer/445465,
Elaine Wong,Azusa Pacific,-1.0,/swimmer/418631,
Shannon McCallum,Alaska Fairbanks,-1.0,/swimmer/1240139,
Georgia Caraway,Concordia University Irvine,-1.0,/swimmer/419692,
Jackie Mudd,Biola University,-1.0,,
Ashlynn Griffin,Biola University,-1.0,/swimmer/544606,
Melinda Davis,Azusa Pacific,-1.0,/swimmer/631802,
Bella Garritano,Concordia University Irvine,64.42,/swimmer/803246,
Nani Welsh,California State University East Bay,-1.0,,
Breckynn Willis,Concordia University Irvine,-1.0,,
Lizzy Rehkopf,Fresno Pacific University,-1.0,,
Chenoa Bodero,California State University East Bay,-1.0,/swimmer/635722,
Zoey Carrillo,Concordia University Irvine,-1.0,/swimmer/612839,
Jade Hughes,Concordia University Irvine,-1.0,/swimmer/504450,
Nicole Barton,Azusa Pacific,-1.0,/swimmer/671669,
Lindsey Fruhwirth,Concordia University Irvine,-1.0,/swimmer/480956,
Emma Wettlaufer,California State University East Bay,-1.0,/swimmer/1160882,
Mariko Edwards,Concordia University Irvine,-1.0,/swimmer/887453,
Mikayla Niness,West Chester,-1.0,/swimmer/522407,
Sydney Lloyd,Bloomsburg,-1.0,/swimmer/163532,
Alex Pannemann,Gannon,42.61,/swimmer/512834,
Sammy Young,Gannon,-1.0,,
Irati Arzalluz,Gannon,-1.0,,
Lexi Mills,Gannon,-1.0,/swimmer/432103,
Ava Rosely,Clarion University,-1.0,/swimmer/514806,
Leah Miksa,Millersville,-1.0,/swimmer/619224,
Corina Paszek,Clarion University,-1.0,/swimmer/622692,
Parker Fanella,Indiana University of Pennsylvania,-1.0,/swimmer/646943,
Maddie Osanitsch,Bloomsburg,40.21,/swimmer/1691227,
Jocelyn Buchheit,Clarion University,-1.0,/swimmer/503263,
Hailey Fry,Clarion University,-1.0,/swimmer/629668,
Sydney Davidson,Clarion University,28.8,/swimmer/489273,
Dani Noss,Bloomsburg,97.01,/swimmer/1034084,
Corinne McCall,West Chester,-1.0,/swimmer/558210,
Maddie Tafe,East Stroudsburg,64.44,/swimmer/1176616,
Bell Gorrell,Clarion University,-1.0,,
Olivia Tokonitz,East Stroudsburg,-1.0,/swimmer/809795,
Sophie Gerhart,West Chester,-1.0,,
Keeley Durkin,West Chester,-1.0,/swimmer/619357,
Michaela Hinkson,Clarion University,-1.0,/swimmer/1118430,
Maddy Murphy,Clarion University,-1.0,,
Rebecca Yeager,Millersville,-1.0,/swimmer/453817,
Francesca Nemetz,Gannon,-1.0,/swimmer/643287,
Leia Ross,Edinboro,-1.0,/swimmer/422239,
Katie Sharkey,Bloomsburg,-1.0,,
Caitlin Hamill,West Chester,-1.0,/swimmer/522177,
Kiera-Veronica Scudder,Indiana University of Pennsylvania,-1.0,,
Stephanie Sipple,Edinboro,-1.0,/swimmer/401596,
Ilana Jacobson,Millersville,-1.0,/swimmer/609885,
Jada Stambaugh,Bloomsburg,-1.0,/swimmer/804259,
Jenna Johnson,East Stroudsburg,-1.0,/swimmer/570104,
Rachel Blackburn,Indiana University of Pennsylvania,-1.0,/swimmer/1794956,
Erin Moyer,Indiana University of Pennsylvania,-1.0,/swimmer/1083831,
Lara De Carne,Edinboro,-1.0,,
Brooke Christian,Indiana University of Pennsylvania,-1.0,/swimmer/526471,
Tara Kupsky,Bloomsburg,-1.0,,
Jorie Selig,Colorado School of Mines,-1.0,/swimmer/457010,
Megan Gallagher,Oklahoma Baptist University,4.28,/swimmer/157292,
Olivia Rollen,Oklahoma Christi,-1.0,/swimmer/424504,
Camila Alduenda,Oklahoma Baptist University,-1.0,,
Sarah Bennett,Colorado School of Mines,-1.0,/swimmer/547612,
Katerina Matoskova,Colorado Mesa,24.36,/swimmer/1251294,
Kelsea Wright,Colorado Mesa,-1.0,/swimmer/418407,
Taylor Grebe,West Chester University,-1.0,/swimmer/1321710,
Jaiden Branstrom,Oklahoma Christi,-1.0,/swimmer/1276830,
Lily Borgenheimer,Colorado Mesa,-1.0,/swimmer/403865,
Emma Neuroth,Colorado School of Mines,-1.0,/swimmer/630979,
Ava Reaume,University of Texas Permian Basin,-1.0,,
Anna Tindall,Oklahoma Baptist University,-1.0,/swimmer/445823,
Jules Hays,Colorado School of Mines,-1.0,,
Kyler James,Adams State University,-1.0,/swimmer/374808,
Anya MacPhail,Oklahoma Baptist University,-1.0,/swimmer/452880,
Emily Miksch,University of Nebraska at Kearney,-1.0,/swimmer/627577,
Makayla Seal,Oklahoma Baptist University,-1.0,/swimmer/1330374,
Anna Maurello,West Chester University,-1.0,/swimmer/608328,
Kally Morris,University of Texas Permian Basin,-1.0,/swimmer/1197408,
Demetra Fellows,West Chester University,-1.0,/swimmer/460647,
Annie Osmun,Colorado School of Mines,-1.0,,
Katy Zimmerman,CSU-Pueblo,-1.0,,
Emma Jorgensen,Oklahoma Baptist University,40.0,/swimmer/1166697,
Kathryn Schwartz,Colorado Mesa,-1.0,,
Monica Lomeli,University of Texas Permian Basin,-1.0,/swimmer/1135688,
Portia Blackert,Colorado Mesa,-1.0,/swimmer/505282,
Katie Cornelio,University of Nebraska at Kearney,-1.0,/swimmer/480893,
Macy Mollring,University of Nebraska at Kearney,-1.0,/swimmer/621873,
Chrisman Rand,Carson-Newman,-1.0,/swimmer/1719972,
Amanda Wenhold,Wingate University,-1.0,/swimmer/529929,
Hailey Freed,Wingate University,-1.0,/swimmer/481595,
Kennadi King,Carson-Newman,-1.0,/swimmer/579695,
Anna Tudor,Carson-Newman,-1.0,/swimmer/582713,
Debora Xavier,Carson-Newman,-1.0,/swimmer/1116272,
Giulia Grasso,Queens University Charlotte,-1.0,/swimmer/1179972,
Mary Heffron,Wingate University,-1.0,,
Kyla Blakemore,Carson-Newman,-1.0,,
Diamond Mosley,Catawba,-1.0,/swimmer/820459,
Grace Pessemier,Carson-Newman,-1.0,,
Mandi Chadwell,Carson-Newman,-1.0,,
Sydney Gearhart,Mars Hill,-1.0,/swimmer/532157,
Grayson Breedlove,Lenoir-Rhyne,-1.0,/swimmer/609983,
Katelyn Toussaint,Carson-Newman,-1.0,/swimmer/571570,
Hana Kubalova,Wingate University,28.3,/swimmer/1127658,
Leah Or Tortill Hinsley,Mars Hill,-1.0,,
Katherine Fronczak,Wingate University,-1.0,/swimmer/417356,
Makayla Young,Carson-Newman,-1.0,,
Kylie Cutcher,Carson-Newman,-1.0,/swimmer/495652,
Isabelle Hurd,Lenoir-Rhyne,-1.0,/swimmer/548180,
Berta Vidal Carnero,Catawba,-1.0,/swimmer/1235618,
Dana Watson,Lenoir-Rhyne,-1.0,/swimmer/777575,
Jazzy Hoffmann,Florida Southern,-1.0,,
Kristen Wagner,University of Tampa,-1.0,/swimmer/1319108,
Isabelle Sering,Saint Leo University,-1.0,/swimmer/953641,
Audrey Rackel,Nova Southeastern University,-1.0,/swimmer/502722,
Allison Kopas,Nova Southeastern University,-1.0,,
Izzy Haight,University of Tampa,-1.0,,
Katie Horan,University of Tampa,-1.0,,
Roma Vrijhof,University of Tampa,-1.0,,
Johanna Koether,University of Tampa,-1.0,,
Brady Estrada,Nova Southeastern University,-1.0,/swimmer/376073,
Liv Flack,Lynn,-1.0,,
Anett Daka,Saint Leo University,-1.0,/swimmer/948588,
Luna Mertins,Lynn,17.23,/swimmer/861673,
Emily Peck,Florida Southern,-1.0,/swimmer/331870,
Brooke Brennan,Florida Southern,-1.0,/swimmer/503987,
Karolyn Merch,University of Tampa,-1.0,/swimmer/478273,
Noelle Profeta,Lynn,-1.0,,
Gianna Policari,Saint Leo University,-1.0,/swimmer/593428,
Alexa Zabko,Saint Leo University,-1.0,/swimmer/404804,
Cece Diaz,Lynn,-1.0,,
Alex Callaghan,Lynn,-1.0,,
Shachaf Bachar,Lynn,-1.0,/swimmer/1008415,
Guillian Zerpa,University of Tampa,-1.0,,
Amanda Kopas,Nova Southeastern University,-1.0,/swimmer/365032,
Allie Brinton,Florida Southern,-1.0,/swimmer/375786,
Morgan Champagne,Florida Southern,-1.0,/swimmer/491964,
Sophie Fredman,Lynn,-1.0,,
Maggie Eure,Florida Tech,-1.0,,
Arianna Petrovia,Florida Tech,-1.0,/swimmer/620059,
Caroline Maley,Lynn,-1.0,/swimmer/481938,
Julia Delaney,Lynn,-1.0,/swimmer/552245,
Mady Barnes,University of Tampa,-1.0,,
Lara Wiedemann,University of Tampa,-1.0,/swimmer/1332270,
Teagan Michalek,Florida Southern,-1.0,/swimmer/486481,
Savanna Best,Nova Southeastern University,-1.0,,
Paige Hunt,University of Tampa,-1.0,/swimmer/398781,
Stephanie Suarez,Florida Southern,-1.0,/swimmer/664335,
Lindsey Keaton,University of Tampa,-1.0,/swimmer/503178,
Jamie Edwards,King,43.49,/swimmer/1306930,
Megan Schueller,Barton,-1.0,/swimmer/693764,
Lucia RUCHTI,Lees-McRae College,-1.0,/swimmer/2348963,
Diana Suprun,Emmanuel,-1.0,,
Katie Beebe,Converse,-1.0,,
Allie Ingram,Barton,-1.0,/swimmer/1306876,
Alexandra Cerbino,Emmanuel,-1.0,,
Erica Mock,Chowan,-1.0,/swimmer/647906,
Julia Beebe,Converse,-1.0,/swimmer/1333064,
Jackie Fischetti,Barton,-1.0,,
Laura Manolaras,Emmanuel,-1.0,,
Taylor Simmons,Lees-McRae College,-1.0,/swimmer/1352194,
Noelle Yorgason,Converse,-1.0,/swimmer/1503505,
Hannah Gunsallus,Lees-McRae College,-1.0,/swimmer/1352193,
Milly Byrne,Converse,-1.0,,
Gretchen Gillenwater,University of North Carolina-Pembroke,65.89,/swimmer/726524,
Viviane Ammermann,Emmanuel,-1.0,,
Sydney Hopkins,Barton,-1.0,/swimmer/1264631,
Lisbon Lopes,Converse,-1.0,/swimmer/1192344,
Vica Beelner,Emmanuel,34.08,/swimmer/1330901,
Susana Ungo,Emmanuel,-1.0,,
Edua Kocsis,Emmanuel,-1.0,,
Olivia Scott,Emmanuel,-1.0,/swimmer/384248,
Cristal Perdomo,Barton,-1.0,/swimmer/404969,
Katie Mullen,Converse,-1.0,/swimmer/113456,
Sofiia Briantseva,Emmanuel,-1.0,,
Isabella Germosen,Barton,69.11,/swimmer/1504567,
Jessie Kochert,Converse,-1.0,,
Macy May,Findlay,-1.0,/swimmer/1331273,
Sasha Melnyk,Findlay,45.44,/swimmer/243502,
Sydney Jones,Findlay,-1.0,/swimmer/819769,
Courtney Ledbetter,Notre Dame (Ohio) College,-1.0,/swimmer/1276418,
Amaya Burke,Frostburg State University,-1.0,/swimmer/358727,
Pinky Council,Frostburg State University,-1.0,,
Abrielle Junge,Notre Dame (Ohio) College,-1.0,,
Edith Somrah,Findlay,-1.0,/swimmer/1335196,
Abbie Kmet,Findlay,-1.0,/swimmer/1259128,
Natasha Paciello,Frostburg State University,-1.0,/swimmer/687171,
Lydia Nebiolo,Frostburg State University,-1.0,/swimmer/1573766,
Jade Miller,Wheeling University,-1.0,/swimmer/1266457,
Mille Berg,Findlay,-1.0,,
Emma Dickhudt,Hillsdale,-1.0,,
Emma Okuma,Ashland,-1.0,/swimmer/809961,
Kieren Biedenbach,Findlay,-1.0,/swimmer/1332096,
Maree Dieterich,Frostburg State University,-1.0,/swimmer/949204,
Cheri Signorelli,Fairmont,-1.0,/swimmer/822095,
Maria Jones,Wheeling University,-1.0,/swimmer/547266,
Sydney Wissler,Findlay,-1.0,/swimmer/863124,
Jenna Daria,Findlay,-1.0,/swimmer/1166534,
Amanda Soustek,Frostburg State University,-1.0,/swimmer/1566068,
Molly Maloy,Malone,-1.0,/swimmer/2121506,
Zeinah Abdelsalam,West Virginia Wesleyan College,-1.0,,
Syd Mills,Frostburg State University,-1.0,,
Sydney Grzincic,Notre Dame (Ohio) College,-1.0,/swimmer/710110,
Lizzy Strange,Wheeling University,-1.0,,
Becca Thacker,Davis and Elkins College,100.0,/swimmer/485802,
Allison Workman,Davis and Elkins College,-1.0,/swimmer/1382627,
Megan Clifford,Hillsdale,-1.0,/swimmer/486783,
Kendall Hooper,Frostburg State University,-1.0,/swimmer/359188,
Elise Mason,Hillsdale,-1.0,,
Joanna Burnham,Hillsdale,-1.0,/swimmer/678126,
Sydney Laughlin,Ashland,-1.0,/swimmer/605426,
Kory Ulrich,Notre Dame (Ohio) College,-1.0,,
Debbie Daniel,Findlay,-1.0,,
Aby Hernandez,Findlay,-1.0,,
Madalynne Baron,Ashland,-1.0,,
Tiernan Taggart,Frostburg State University,-1.0,/swimmer/880642,
Holly Kraemer,Ashland,-1.0,/swimmer/650766,
Tonya Guryeva,Saginaw Valley State University,-1.0,,
Sabine Branford,Wayne State,-1.0,/swimmer/486738,
Evie Dice,Wayne State,-1.0,,
Barbara Munoz Quintero,Wayne State,-1.0,,
Donna Hannig,Northern Michigan University,56.27,/swimmer/462053,
Becca Burrows,Northern Michigan University,-1.0,,
Hannah Gurecki,Wayne State,-1.0,/swimmer/514578,
Hailee Waters,Wayne State,-1.0,/swimmer/1217995,
Julia Katulski,Wayne State,-1.0,/swimmer/690202,
Ella Wagner,Davenport,-1.0,/swimmer/1154241,
Peyton Michalski,Wayne State,-1.0,/swimmer/412988,
Kiersten Harmon,Grand Valley,-1.0,/swimmer/1245288,
Flora Szklenar,Saginaw Valley State University,-1.0,/swimmer/1321541,
Camilla Carbone,Northern Michigan University,-1.0,,
Mia Strazny,Northern Michigan University,-1.0,/swimmer/634209,
Heidi Billings,Northern Michigan University,-1.0,/swimmer/1340794,
Emma Scott,Saginaw Valley State University,-1.0,/swimmer/237188,
Kylie Clark,Saginaw Valley State University,45.12,/swimmer/1390607,
Mallory Brownrigg,Davenport,-1.0,/swimmer/1230608,
Chelsea Engelsman,Davenport,-1.0,/swimmer/1150113,
Ava Frick,Saginaw Valley State University,-1.0,/swimmer/653112,
Cassie Scott,Davenport,-1.0,/swimmer/1466326,
Grace Charnstrom,Saginaw Valley State University,-1.0,/swimmer/1394140,
Hannah Gnatt,Davenport,-1.0,/swimmer/1413307,
Lauren Cordier,Saginaw Valley State University,-1.0,/swimmer/1376960,
Lucia Engle-Wilkerson,Saginaw Valley State University,-1.0,,
Samantha Weigel,Grand Valley,-1.0,/swimmer/486643,
Erin VanderSchaaf,Northern Michigan University,-1.0,/swimmer/634148,
Ella Houwers,Northern Michigan University,25.52,/swimmer/560117,
Zoe DeKievit,Northern Michigan University,-1.0,/swimmer/619811,
Faith Sill,Northern Michigan University,-1.0,/swimmer/2679850,
Kayley Gallagher,Grand Valley,-1.0,/swimmer/1329183,
Karley Sonnenberg,McKendree,-1.0,/swimmer/1186020,
Julia Magierowska,University of Indianapolis,-1.0,/swimmer/1208728,
Aurora ABBRUSCATO,McKendree,-1.0,,
Andrea Paaske,University of Indianapolis,-1.0,,
Ava Boehning,University of Missouri-St. Louis,-1.0,/swimmer/1222375,
Julia Simioni,University of Indianapolis,-1.0,/swimmer/697471,
Emily Traube,Truman State University,-1.0,/swimmer/1141571,
Isabella Gable,Lindenwood,-1.0,/swimmer/290062,
Kate Nelson,University of Missouri-St. Louis,46.7,/swimmer/2547332,
Kirsten Lee,Drury,18.82,/swimmer/1547937,
Meg Heveroh,Truman State University,-1.0,/swimmer/1160845,
Madileine Heckman,Lewis,-1.0,,
Sarah Gormley,McKendree,-1.0,/swimmer/635442,
Kyra Hall,University of Indianapolis,30.62,/swimmer/546881,
Savannah Mueller,University of Indianapolis,-1.0,/swimmer/863484,
Kylie Strobl,Truman State University,-1.0,/swimmer/448688,
Aubrey Fischer,Lewis,-1.0,/swimmer/502032,
Caitlyn Sligh,McKendree,-1.0,/swimmer/576144,
Averi Meade,University of Missouri-St. Louis,-1.0,/swimmer/884971,
Kia Moerk,Drury,-1.0,,
Meghan Bandy,Lewis,-1.0,/swimmer/1182921,
Tyra Johansson,Drury,-1.0,,
Cheyanne Godleski,University of Missouri-St. Louis,-1.0,/swimmer/741428,
Amelia Millhuff,William Jewell College,-1.0,/swimmer/462402,
Paige Bolling,Maryville,-1.0,/swimmer/912732,
Mellie Wijk,Drury,-1.0,/swimmer/1225615,
Aurora Duncan,Drury,-1.0,/swimmer/1265177,
Martina Torrent Brugada,William Jewell College,-1.0,,
Evie Wiltse,William Jewell College,-1.0,,
Laura Allende Castilla,University of Indianapolis,-1.0,,
Emma Harris,Truman State University,17.53,/swimmer/358484,
Presley Heitzmann,McKendree,-1.0,/swimmer/1158124,
Jordan Mercer,Maryville,-1.0,/swimmer/663549,
Sidney Durbin,Truman State University,-1.0,/swimmer/1327254,
Andrea Gomez Espinosa,University of Indianapolis,-1.0,,
Claire Conover,Drury,-1.0,/swimmer/1157019,
Luisa Machado,Drury,-1.0,,
Jessica Johnson,College of Staten Island,-1.0,NoMatch,
Rennee Rozler,Roberts Wesleyan,-1.0,/swimmer/743310,
Mya June,Roberts Wesleyan,-1.0,,
Daniela Rodriguez,Roberts Wesleyan,-1.0,/swimmer/533211,
Morgan Novello,College of Staten Island,-1.0,/swimmer/704331,
Kiara Pozvai,Henderson State University,-1.0,,
Tristen Fant,Delta State,-1.0,/swimmer/1160999,
Sydney Hartis,West Florida,-1.0,/swimmer/488567,
Avery Joiner,University of Texas Permian Basin,-1.0,/swimmer/597644,
Kelsey Farmer,Delta State,-1.0,/swimmer/617826,
Cypris Wilkinson,University of Montevallo,-1.0,/swimmer/1164435,
Valerie Grigar,Henderson State University,-1.0,/swimmer/1321428,
Elise Henderson,Ouachita Baptist University,-1.0,/swimmer/462625,
Alexis Moon,Delta State,-1.0,/swimmer/486128,
Isabel Harris,University of Montevallo,-1.0,/swimmer/1211911,
Lydia Medigovich,Ouachita Baptist University,-1.0,/swimmer/459993,
Ana Cardenas Guerra,University of Texas Permian Basin,-1.0,,
Emma Jorgensen,Henderson State University,40.0,/swimmer/1166697,
Torrie Weems,Ouachita Baptist University,-1.0,,
Mary O'Sullivan,Ouachita Baptist University,-1.0,,
Emily Sauer,University of Montevallo,-1.0,/swimmer/618882,
Jamie Glover,Delta State,-1.0,/swimmer/505638,
Kate McCown,Ouachita Baptist University,-1.0,/swimmer/632483,
Keely Stevenson,West Florida,-1.0,/swimmer/505798,
Pearl Himelick,Henderson State University,-1.0,/swimmer/449400,
Rachel Kramer,Delta State,-1.0,/swimmer/424256,
Aimee Miller,Henderson State University,-1.0,/swimmer/344127,
Jaynie Ferguson,Henderson State University,-1.0,/swimmer/352248,
Beth Balent,University of Montevallo,-1.0,,
Arianna Arturi,Southern Conn,-1.0,/swimmer/593533,
Justice Glasgow,Southern Conn,-1.0,/swimmer/666874,
Ella Marzec,Southern Conn,-1.0,/swimmer/1261431,
Elizabeth Galicki,Assumption University,-1.0,/swimmer/1341006,
Gabbie Lupe,Saint Rose,-1.0,,
Margaret Wilk,Saint Michaels College,-1.0,/swimmer/1082369,
Madison Capria,Bentley,100.0,/swimmer/217631,
Kat Kline,Pace,-1.0,,
Cleo Zhou,Bentley,-1.0,/swimmer/1097605,
Elaine Gillan,Saint Michaels College,25.44,/swimmer/959522,
Caroline Gust,Saint Michaels College,-1.0,/swimmer/678944,
Nikki Nesci,Saint Rose,66.11,/swimmer/431652,
Emily McLane,Saint Michaels College,-1.0,/swimmer/431939,
Brooke Keeney,Southern Conn,-1.0,/swimmer/751632,
Emma Hapkiewicz,Bentley,-1.0,/swimmer/575737,
Abbey Piech,Southern Conn,53.68,/swimmer/684812,
Sophia Wong,Bentley,-1.0,/swimmer/678042,
Hailey Nyquist,Southern Conn,-1.0,/swimmer/453809,
Emily Mihalek,Assumption University,-1.0,/swimmer/1193645,
Natalie Weier,Southern Conn,-1.0,/swimmer/447723,
Zyara Luciano,Pace,-1.0,/swimmer/715748,
Jessie Hart,Saint Michaels College,-1.0,,
Grace King,Saint Rose,-1.0,/swimmer/1523280,
Gracie Marsh,Southern Conn,-1.0,/swimmer/567756,
Jordan Herman,Southern Conn,-1.0,,
Mia Destefani,Southern Conn,19.21,/swimmer/1540789,
Kaylan Conliffe,Saint Michaels College,-1.0,/swimmer/818927,
Mackenzie Mahoney,Saint Rose,-1.0,,
Jenna Swist,Assumption University,-1.0,/swimmer/1124973,
Jordan Nuzback,Bentley,-1.0,/swimmer/547753,
Emily Blatt,Bentley,-1.0,/swimmer/657317,
Mia Stroub,Saint Rose,-1.0,,
Lindsay McCawley,Southern Conn,-1.0,/swimmer/526904,
Taiis Sanchez-Messado,Pace,-1.0,,
Laney Noel,Adelphi,-1.0,,
Rachel McAdams,Saint Michaels College,100.0,/swimmer/806625,
Sofia Marinucci,Saint Rose,-1.0,,
Rose Clark,Pace,-1.0,/swimmer/773206,
Kate Flynn,Minnesota State University-Mankato,52.32,/swimmer/368903,
Maya Carriveau,Minnesota State University-Mankato,-1.0,,
Makoa Montgomery,Augustana College,-1.0,/swimmer/511273,
Angel Chan,Augustana College,-1.0,,
Meghan Mulvihill,Augustana College,-1.0,/swimmer/1282762,
Kaylee Sivertsen,Minnesota State University-Mankato,-1.0,/swimmer/588075,
Alden Von Bargen,Saint Cloud State University,-1.0,/swimmer/507422,
Amaya Street,Augustana College,-1.0,,
Elle Kaiser,Saint Cloud State University,-1.0,/swimmer/1149982,
Demi Peterson,Saint Cloud State University,-1.0,/swimmer/446690,
Erin Danielewicz,Augustana College,-1.0,/swimmer/884948,
Demi-Lee Carlisle,MSU-Moorhead,-1.0,,
Abby Nelson,Augustana College,-1.0,NoMatch,
Abby Gronholz,Minnesota State University-Mankato,-1.0,,
farida maher,Concordia,-1.0,,
Haley Osborne,Northern State University,-1.0,/swimmer/870965,
Mia Fursedonne,Northern State University,-1.0,,
Anna Case,Saint Cloud State University,56.25,/swimmer/100703,
Lily Lengerich,MSU-Moorhead,-1.0,,
Anna Reschko,Saint Cloud State University,-1.0,,
Marina Conde Revuelto,University of Mary,-1.0,/swimmer/1328336,
Jaedyn Hill,Minnesota State University-Mankato,44.21,/swimmer/548947,
Anna Schmidt,Augustana College,-1.0,,
Brianna Back,Northern State University,-1.0,/swimmer/1377113,
Kayla Sayovitz,University of Sioux Falls,-1.0,/swimmer/651634,
Quincie Klein,Southwest Minnesota State University,-1.0,/swimmer/588224,
Libby Breckon,Augustana College,-1.0,,
Meredith Bangs,Saint Cloud State University,-1.0,/swimmer/507402,
Sarah Knox,University of Sioux Falls,-1.0,/swimmer/447985,
Megan Miller,University of Mary,82.95,/swimmer/249197,
Heather Arlen,Southwest Minnesota State University,-1.0,/swimmer/616452,
Lara Matuck,Augustana College,-1.0,/swimmer/1057312,
Elayna Geiser,Southwest Minnesota State University,-1.0,,
Madison Baker,Southwest Minnesota State University,96.52,/swimmer/1132130,
Sienna Sirek Kreye,Minnesota State University-Mankato,-1.0,/swimmer/1153425,
Julia Stegmaier,Minnesota State University-Mankato,-1.0,/swimmer/1375190,
Katelyn Welle,University of Sioux Falls,-1.0,/swimmer/1345868,
Charleen Horn,Concordia,-1.0,,
Inte Pas,University of Sioux Falls,-1.0,,
Ruthie Lucht,Saint Cloud State University,-1.0,,
Nathalia Silva,Augustana College,-1.0,,
Leona Coha,Augustana College,-1.0,/swimmer/1115522,
Anna Tindall,Augustana College,-1.0,/swimmer/445823,
Fanny Legros,Northern State University,-1.0,/swimmer/2048282,
Mariapocs Ruiz Martinez,University of Mary,-1.0,/swimmer/1340307,
Linnea Edgren,MSU-Moorhead,74.6,/swimmer/501108,
Nesrine Jelliti,Augustana College,-1.0,,
Kaelyn Deroche,Southwest Minnesota State University,95.95,/swimmer/281066,
Delaney Carlson,California State University East Bay,-1.0,/swimmer/1336158,
Brooklyn Dressel,California State University East Bay,-1.0,/swimmer/460963,
Montana White,Azusa Pacific,-1.0,/swimmer/829732,
Nella Pashak,Alaska Fairbanks,-1.0,,
Olivia Parham,California State University East Bay,-1.0,,
Emma Corby,Alaska Fairbanks,-1.0,/swimmer/329550,
Emilie Giannini,California State University East Bay,-1.0,/swimmer/560515,
Tori Meklensek,Simon Fraser,-1.0,,
Monica Beltran,California State University East Bay,-1.0,/swimmer/604014,
Hannah Swailes,Azusa Pacific,-1.0,/swimmer/1340552,
Lainey Lioi,Alaska Fairbanks,-1.0,/swimmer/579661,
Connor Herrin,Azusa Pacific,-1.0,/swimmer/979112,
Morgan Kampfer,Biola University,-1.0,/swimmer/514158,
Justine Garcia,California State University East Bay,-1.0,/swimmer/418671,
Kaysha Bikadi,Simon Fraser,-1.0,/swimmer/661027,
Camila Alduenda,Fresno Pacific University,-1.0,,
Paige Colligan,Azusa Pacific,-1.0,/swimmer/1240135,
Patty Eppingher,California State University East Bay,40.57,/swimmer/1322400,
Adeline Berry,Alaska Fairbanks,-1.0,/swimmer/672860,
Payton Wojciechowicz,Alaska Fairbanks,-1.0,/swimmer/880350,
Mackenzie Garza,California State University East Bay,-1.0,/swimmer/422170,
Marci Yanagawa,Azusa Pacific,-1.0,/swimmer/377050,
Janelle Ng,Azusa Pacific,-1.0,,
Mesa Moran,Alaska Fairbanks,-1.0,/swimmer/542514,
Tatum Benson,Fresno Pacific University,-1.0,/swimmer/416403,
Sophia Ruppert,Alaska Fairbanks,-1.0,/swimmer/520523,
Lauren Lee,Fresno Pacific University,-1.0,/swimmer/1466978,
Madison Schneider,Azusa Pacific,-1.0,/swimmer/1179140,
Lauren McGowan,Fresno Pacific University,-1.0,/swimmer/840943,
Naomi Burgan,Alaska Fairbanks,95.75,/swimmer/1872072,
Sofia Chavez-Varela,Biola University,-1.0,/swimmer/1335094,
Ryan Burke,Concordia University Irvine,-1.0,NoMatch,
Ellie Hardey,Concordia University Irvine,-1.0,/swimmer/418196,
Ally Dudley,California State University East Bay,-1.0,,
Enzi Han,Simon Fraser,-1.0,/swimmer/514224,
Kylee Carter,Alaska Fairbanks,-1.0,/swimmer/672720,
Hannah Chabin,Concordia University Irvine,-1.0,/swimmer/632731,
Sam Trumble,West Chester,-1.0,,
A.B. McCullough,Indiana University of Pennsylvania,-1.0,,
Hannah Greenway,Clarion University,-1.0,/swimmer/1321420,
Mckenzie Hemingway,West Chester,-1.0,/swimmer/495136,
Lila Dicarlo,West Chester,-1.0,/swimmer/1390946,
Gabby Miller,Pennsylvania Western-California,85.95,/swimmer/1380998,
Lauren Croll,Shippensburg University,-1.0,/swimmer/1393335,
Skye Strunk,West Chester,25.59,/swimmer/623535,
Nomvula Mjimba,Gannon,-1.0,,
Jordan Kutchak,Clarion University,-1.0,/swimmer/1178717,
Jordan Plempel,Millersville,-1.0,/swimmer/1550303,
Haley Miller,Clarion University,-1.0,/swimmer/1309391,
Carolyn Bolden,Millersville,-1.0,/swimmer/609915,
Lily Cunningham,Gannon,-1.0,/swimmer/1211939,
Jewels Hepner,Millersville,-1.0,/swimmer/805769,
Samantha Taylor,Shippensburg University,5.88,/swimmer/114434,
Gabrielle Webster,Clarion University,-1.0,/swimmer/563345,
Julia Riegel,Bloomsburg,-1.0,/swimmer/1129238,
Antonia Gheorghita,Pennsylvania Western-California,-1.0,,
Naihomy Garcia,East Stroudsburg,-1.0,,
Sterre Van De Goor,Gannon,-1.0,,
Emily Guffey,Pennsylvania Western-California,-1.0,/swimmer/563720,
Emma McCombs,Indiana University of Pennsylvania,-1.0,/swimmer/1033881,
Gabi Walsh,Bloomsburg,-1.0,,
Madison Moretti,Pennsylvania Western-California,-1.0,,
Marissa Bittner,Shippensburg University,-1.0,/swimmer/523884,
Maddie Myers,West Chester,-1.0,/swimmer/862997,
Gracie McKee,Kutztown,-1.0,,
Allie Keeling,Shippensburg University,-1.0,,
Ainsley Fischer,Kutztown,-1.0,/swimmer/880505,
Kristin Gebhard,Shippensburg University,-1.0,/swimmer/806991,
Autumn Christner,Pennsylvania Western-California,-1.0,,
Rachel Johnston,Shippensburg University,46.66,/swimmer/584927,
Nina Marchese,East Stroudsburg,-1.0,/swimmer/877090,
